DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,CMFF,CMRP_3MS,TCMR
5912.5103,34.13396,4.4719443,4.1638412,3.7728302,2.6047025,0.12850305,57.695312,5.6135807,0.04588475,0.07684836,0.0837122
5912.6626,32.628933,3.6593637,3.4598203,3.209547,2.5861852,0.12675558,57.695312,5.179674,0.04588475,0.07684836,0.0837122
5912.8154,25.433334,3.9540997,3.5956976,3.283394,2.5897725,0.10431439,57.695312,5.006083,0.04588475,0.07684836,0.0837122
5912.968,16.233335,6.311795,5.4746356,4.826682,2.6120217,0.07628194,57.695312,5.218435,0.04588475,0.07684836,0.0837122
5913.12,11.966667,11.821133,9.23127,7.6380115,2.6289861,0.07005733,57.695312,5.491355,0.04588475,0.07684836,0.0837122
5913.2725,11.621429,14.493297,9.906495,8.2960615,2.630503,0.068651475,57.695312,5.623434,0.04588475,0.07684836,0.0837122
5913.425,13.929122,15.057281,10.564447,9.113337,2.6188345,0.060768485,57.695312,5.464609,0.04588475,0.07684836,0.0837122
5913.577,18.946978,12.222893,9.793523,8.459641,2.6159084,0.05752702,57.695312,5.187833,0.04588475,0.07684836,0.0837122
5913.7295,23.525549,6.851242,6.2611737,6.104207,2.6082382,0.05933769,57.695312,5.038121,0.04588475,0.07684836,0.0837122
5913.882,24.571428,4.4525585,4.197872,3.9996915,2.617183,0.057604056,57.695312,5.160277,0.04588475,0.07684836,0.0837122
5914.0347,21.730494,5.761677,5.5158067,5.25905,2.6360297,0.040209375,57.695312,5.5468197,0.04588475,0.07684836,0.0837122
5914.187,17.463829,11.130329,10.765754,9.53154,2.6578648,0.02875583,57.695312,5.897768,0.04588475,0.07684836,0.0837122
5914.3394,15.130257,24.330866,18.713367,14.954592,2.6702104,0.029555468,57.695312,6.171334,0.04588475,0.07684836,0.0837122
5914.4917,15.057107,29.232634,22.936918,17.8675,2.6709588,0.036249306,57.695312,6.2913027,0.04588475,0.07684836,0.0837122
5914.644,15.390441,23.88526,18.540941,14.599237,2.6677933,0.051499348,57.695312,6.330713,0.04588475,0.07684836,0.0837122
5914.7964,17.58317,20.372862,17.642317,14.526529,2.6616077,0.07391174,57.695312,6.2802186,0.04588475,0.07684836,0.0837122
5914.9487,18.646063,12.948443,11.775537,10.706999,2.6533692,0.11151044,57.695312,6.144152,0.04588475,0.07684836,0.0837122
5915.101,20.090109,6.6837907,6.2290397,5.7394905,2.6581542,0.14444906,57.695312,5.9022317,0.04588475,0.07684836,0.0837122
5915.2534,22.305685,4.435102,4.1771717,3.9407763,2.6536586,0.15214016,57.695312,5.54463,0.04588475,0.07684836,0.0837122
5915.4062,25.639017,3.3914595,3.2399282,3.1010168,2.645556,0.13216974,57.695312,5.1349087,0.04588475,0.07684836,0.0837122
5915.5586,29.596228,3.2218425,3.117479,2.96085,2.6393068,0.094786294,57.695312,4.775591,0.04588475,0.07684836,0.0837122
5915.711,32.267925,3.7799795,3.4341424,3.2439322,2.6481698,0.07661945,57.695312,4.524729,0.04588475,0.07684836,0.0837122
5915.8633,33.101887,4.1658854,3.843802,3.5801742,2.6498704,0.07086292,57.695312,4.369507,0.04588475,0.07684836,0.0837122
5916.0156,30.350945,4.531318,4.096791,3.8237076,2.6400678,0.07919659,57.695312,4.3793507,0.04588475,0.07684836,0.0837122
5916.168,23.827307,5.4951906,4.9710426,4.6523123,2.6263127,0.083653204,57.695312,4.5547123,0.04588475,0.07684836,0.0837122
5916.3203,16.185799,7.511167,6.7397976,6.129671,2.6324937,0.08477841,57.695312,4.926151,0.04588475,0.07684836,0.0837122
5916.4727,10.480138,10.481944,8.655761,7.6963882,2.6458442,0.08688592,57.695312,5.305731,0.04588475,0.07684836,0.0837122
5916.625,8.199928,13.348785,11.519066,9.981082,2.6547387,0.0896701,57.695312,5.5737834,0.04588475,0.07684836,0.0837122
5916.778,7.8942676,14.90084,13.607647,11.274926,2.6560457,0.09774896,57.695312,5.673134,0.04588475,0.07684836,0.0837122
5916.93,8.3629465,14.054818,13.335949,11.081926,2.6573393,0.09980552,57.695312,5.673586,0.04588475,0.07684836,0.0837122
5917.0825,8.766792,12.031487,11.712369,10.022472,2.6570146,0.10713986,57.695312,5.594998,0.04588475,0.07684836,0.0837122
5917.235,8.446667,9.682987,9.075921,7.721259,2.654013,0.10522982,57.695312,5.454346,0.04588475,0.07684836,0.0837122
5917.387,9.1,7.998703,7.1277294,6.3405604,2.6443179,0.111187585,57.695312,5.3382397,0.04588475,0.07684836,0.0837122
5917.5396,9.133334,6.1978383,6.029116,5.408667,2.6372786,0.11489199,57.695312,5.308284,0.04588475,0.07684836,0.0837122
5917.692,9.904849,5.125389,4.832747,4.457155,2.6375034,0.12236586,57.695312,5.393795,0.04588475,0.07684836,0.0837122
5917.844,9.438182,4.494788,4.6302404,4.27482,2.6407328,0.12033468,57.695312,5.516346,0.04588475,0.07684836,0.0837122
5917.997,10.071515,5.34803,5.1373158,4.7335315,2.6462991,0.1062229,57.695312,5.615134,0.04588475,0.07684836,0.0837122
5918.1494,10.815476,6.443895,5.750201,5.2465034,2.6507702,0.08940344,57.695312,5.5317936,0.04588475,0.07684836,0.0837122
5918.302,12.526992,7.558965,6.8650537,6.227656,2.6518724,0.09361293,57.695312,5.242524,0.04588475,0.07684836,0.0837122
5918.454,13.784854,6.557068,5.776134,5.3123016,2.636861,0.12754145,57.695312,4.910046,0.04588475,0.07684836,0.0837122
5918.6064,15.266347,4.4998713,4.400757,4.136646,2.6238563,0.15849708,57.695312,4.686968,0.04588475,0.07684836,0.0837122
5918.759,18.154833,3.4060423,3.2680435,3.1139426,2.6209629,0.17126863,57.695312,4.614284,0.04588475,0.07684836,0.0837122
5918.911,21.041626,3.241119,3.1039705,2.9834893,2.6307967,0.1526998,57.695312,4.6296473,0.04588475,0.07684836,0.0837122
5919.0635,23.577988,3.6281388,3.557442,3.4028716,2.6371553,0.113753274,57.695312,4.743078,0.04588475,0.07684836,0.0837122
5919.216,24.74151,4.2949977,4.111981,3.9194899,2.6329021,0.07126525,57.695312,5.019532,0.04588475,0.07684836,0.0837122
5919.3687,25.081133,5.3972178,5.0963655,4.7761865,2.635335,0.059111807,57.695312,5.3410907,0.04588475,0.07684836,0.0837122
5919.521,22.147799,7.276117,6.969552,6.01232,2.6402676,0.078569144,57.695312,5.687513,0.04588475,0.07684836,0.0837122
5919.6733,16.980768,7.3813972,7.028122,6.563172,2.6420417,0.08464917,57.695312,5.955479,0.04588475,0.07684836,0.0837122
5919.8257,12.496491,7.9457917,7.4338007,7.2431836,2.6297631,0.07399642,57.695312,6.2050877,0.04588475,0.07684836,0.0837122
5919.978,11.696491,9.194337,8.913524,8.502175,2.6160636,0.06157064,57.695312,6.4759884,0.04588475,0.07684836,0.0837122
5920.1304,11.066667,11.167913,10.088709,9.969648,2.6102958,0.06620954,57.695312,6.6862535,0.04588475,0.07684836,0.0837122
5920.2827,10.1169815,12.554173,11.363644,10.811605,2.6071508,0.06655629,57.695312,6.700788,0.04588475,0.07684836,0.0837122
5920.435,9.716982,15.0476885,16.161022,14.10684,2.6032567,0.07811063,57.695312,6.374718,0.04588475,0.07684836,0.0837122
5920.5874,12.416982,11.929169,12.623612,11.953189,2.6095982,0.09021858,57.695312,5.8857393,0.04588475,0.07684836,0.0837122
5920.74,17.766668,5.948423,5.8568864,5.609607,2.6214802,0.10312207,57.695312,5.4389825,0.04588475,0.07684836,0.0837122
5920.8926,22.300003,4.168494,3.983146,3.9390419,2.633392,0.11722173,57.695312,5.169772,0.04588475,0.07684836,0.0837122
5921.045,22.266668,3.7322285,3.5155954,3.3934913,2.6415963,0.12425373,57.695312,5.0166545,0.04588475,0.07684836,0.0837122
5921.1973,19.115385,3.8477752,3.5585666,3.3381236,2.6470907,0.13692878,57.695312,4.8583803,0.04588475,0.07684836,0.0837122
5921.3496,14.415385,3.6937435,3.5865066,3.3289125,2.6520882,0.12635548,57.695312,4.762603,0.04588475,0.07684836,0.0837122
5921.502,12.926705,3.735262,3.7184222,3.420683,2.6579294,0.11830779,57.695312,4.7285843,0.04588475,0.07684836,0.0837122
5921.6543,12.691321,4.4190965,4.254821,3.8655605,2.6618176,0.10634936,57.695312,4.809181,0.04588475,0.07684836,0.0837122
5921.8066,13.767685,5.0776353,4.9607143,4.4302344,2.663436,0.09717696,57.695312,4.894522,0.04588475,0.07684836,0.0837122
5921.9595,15.056363,5.72151,5.2321963,4.694715,2.6555629,0.09108235,57.695312,5.004114,0.04588475,0.07684836,0.0837122
5922.112,15.676364,6.510638,5.6437364,5.0968256,2.6554096,0.09017731,57.695312,5.0945244,0.04588475,0.07684836,0.0837122
5922.264,15.8943405,6.484864,5.9115663,5.3019667,2.6513634,0.08657418,57.695312,5.156898,0.04588475,0.07684836,0.0837122
5922.4165,15.670203,6.702889,5.924206,5.5596995,2.660308,0.08763913,57.695312,5.1645436,0.04588475,0.07684836,0.0837122
5922.569,15.803535,6.6096845,6.150754,5.654229,2.6620038,0.08563079,57.695312,5.1586866,0.04588475,0.07684836,0.0837122
5922.721,16.109196,6.563587,6.103545,5.557941,2.66573,0.10466154,57.695312,5.093919,0.04588475,0.07684836,0.0837122
5922.8735,18.982424,5.3053207,5.070843,4.9985743,2.643937,0.1359809,57.695312,4.909555,0.04588475,0.07684836,0.0837122
5923.026,24.994375,4.1557307,4.100992,3.8561313,2.6008725,0.14454536,57.695312,4.7082014,0.04588475,0.07684836,0.0837122
5923.178,33.307102,5.4197693,5.4805775,4.8924723,2.56523,0.12875295,57.695312,4.681879,0.04588475,0.07684836,0.0837122
5923.331,34.491344,7.5137067,7.3954225,6.348626,2.5656402,0.100952245,57.695312,4.9571934,0.04588475,0.07684836,0.0837122
