# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2023-04-23
#
# GRDC-No.:              3651806
# River:                 RIO SAO FRANCISCO
# Station:               BOM JESUS DA LAPA
# Country:               BR
# Latitude (DD):       -13.25694
# Longitude (DD):      -43.43917
# Catchment area (km²):      271000.0
# Altitude (m ASL):        420.0
# Next downstream station:      3651807
# Remarks:               
# Owner of original data: Brazil - National Water Agency (ANA)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1940-01 - 2020-02
# No. of years:          81
# Last update:           2021-03-24
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 29280
# DATA
YYYY-MM-DD;hh:mm; Value
1985-09-01;--:--;   1172.979
1985-09-02;--:--;   1172.979
1985-09-03;--:--;   1165.696
1985-09-04;--:--;   1165.696
1985-09-05;--:--;   1151.182
1985-09-06;--:--;   1143.950
1985-09-07;--:--;   1143.950
1985-09-08;--:--;   1136.737
1985-09-09;--:--;   1136.737
1985-09-10;--:--;   1129.540
1985-09-11;--:--;   1115.199
1985-09-12;--:--;   1122.361
1985-09-13;--:--;   1115.199
1985-09-14;--:--;   1108.054
1985-09-15;--:--;   1100.927
1985-09-16;--:--;   1093.817
1985-09-17;--:--;   1093.817
1985-09-18;--:--;   1093.817
1985-09-19;--:--;   1115.199
1985-09-20;--:--;   1122.361
1985-09-21;--:--;   1122.361
1985-09-22;--:--;   1217.036
1985-09-23;--:--;   1224.438
1985-09-24;--:--;   1143.950
1985-09-25;--:--;   1079.650
1985-09-26;--:--;   1065.553
1985-09-27;--:--;   1079.650
1985-09-28;--:--;   1100.927
1985-09-29;--:--;   1180.279
1985-09-30;--:--;   1291.823
1985-10-01;--:--;   1502.065
1985-10-02;--:--;   1502.065
1985-10-03;--:--;   1518.113
1985-10-04;--:--;   1518.113
1985-10-05;--:--;   1518.113
1985-10-06;--:--;   1534.225
1985-10-07;--:--;   1599.316
1985-10-08;--:--;   1682.113
1985-10-09;--:--;   1682.113
1985-10-10;--:--;   1582.947
1985-10-11;--:--;   1486.082
1985-10-12;--:--;   1422.800
1985-10-13;--:--;   1383.781
1985-10-14;--:--;   1352.863
1985-10-15;--:--;   1345.175
1985-10-16;--:--;   1345.175
1985-10-17;--:--;   1345.175
1985-10-18;--:--;   1314.588
1985-10-19;--:--;   1246.748
1985-10-20;--:--;   1209.650
1985-10-21;--:--;   1209.650
1985-10-22;--:--;   1224.438
1985-10-23;--:--;   1284.269
1985-10-24;--:--;   1329.848
1985-10-25;--:--;   1407.143
1985-10-26;--:--;   1438.523
1985-10-27;--:--;   1454.311
1985-10-28;--:--;   1454.311
1985-10-29;--:--;   1591.124
1985-10-30;--:--;   1817.852
1985-10-31;--:--;   1869.778
1985-11-01;--:--;   1741.007
1985-11-02;--:--;   1741.007
1985-11-03;--:--;   1707.259
1985-11-04;--:--;   1715.673
1985-11-05;--:--;   1800.667
1985-11-06;--:--;   1817.852
1985-11-07;--:--;   1817.852
1985-11-08;--:--;   1895.948
1985-11-09;--:--;   2010.937
1985-11-10;--:--;   2046.832
1985-11-11;--:--;   2202.052
1985-11-12;--:--;   2342.552
1985-11-13;--:--;   2438.038
1985-11-14;--:--;   2418.825
1985-11-15;--:--;   2314.189
1985-11-16;--:--;   2174.348
1985-11-17;--:--;   2037.835
1985-11-18;--:--;   1922.256
1985-11-19;--:--;   1817.852
1985-11-20;--:--;   1766.483
1985-11-21;--:--;   1724.102
1985-11-22;--:--;   1682.113
1985-11-23;--:--;   1648.804
1985-11-24;--:--;   1615.749
1985-11-25;--:--;   1607.524
1985-11-26;--:--;   1599.316
1985-11-27;--:--;   1558.514
1985-11-28;--:--;   1534.225
1985-11-29;--:--;   1550.402
1985-11-30;--:--;   1632.245
1985-12-01;--:--;   2137.617
1985-12-02;--:--;   2137.617
1985-12-03;--:--;   2753.191
1985-12-04;--:--;   3436.977
1985-12-05;--:--;   3748.939
1985-12-06;--:--;   3874.287
1985-12-07;--:--;   3748.939
1985-12-08;--:--;   3558.308
1985-12-09;--:--;   3274.110
1985-12-10;--:--;   3135.394
1985-12-11;--:--;   3135.394
1985-12-12;--:--;   3124.818
1985-12-13;--:--;   2978.181
1985-12-14;--:--;   2813.887
1985-12-15;--:--;   2593.801
1985-12-16;--:--;   2438.038
1985-12-17;--:--;   2276.576
1985-12-18;--:--;   2155.953
1985-12-19;--:--;   2046.832
1985-12-20;--:--;   1984.173
1985-12-21;--:--;   1993.079
1985-12-22;--:--;   2146.778
1985-12-23;--:--;   2371.046
1985-12-24;--:--;   2496.020
1985-12-25;--:--;   2574.131
1985-12-26;--:--;   2673.046
1985-12-27;--:--;   2875.083
1985-12-28;--:--;   3415.089
1985-12-29;--:--;   3817.117
1985-12-30;--:--;   4059.385
1985-12-31;--:--;   4415.189
1986-01-01;--:--;   5237.123
1986-01-02;--:--;   5237.123
1986-01-03;--:--;   5588.495
1986-01-04;--:--;   5760.742
1986-01-05;--:--;   5921.491
1986-01-06;--:--;   6002.493
1986-01-07;--:--;   6138.421
1986-01-08;--:--;   6330.650
1986-01-09;--:--;   6455.409
1986-01-10;--:--;   6581.087
1986-01-11;--:--;   6778.407
1986-01-12;--:--;   6892.150
1986-01-13;--:--;   6963.603
1986-01-14;--:--;   6992.262
1986-01-15;--:--;   7006.608
1986-01-16;--:--;   7064.105
1986-01-17;--:--;   7092.920
1986-01-18;--:--;   7150.684
1986-01-19;--:--;   7208.625
1986-01-20;--:--;   7237.662
1986-01-21;--:--;   7295.868
1986-01-22;--:--;   7339.639
1986-01-23;--:--;   7383.508
1986-01-24;--:--;   7427.477
1986-01-25;--:--;   7471.544
1986-01-26;--:--;   7486.255
1986-01-27;--:--;   7559.975
1986-01-28;--:--;   7559.975
1986-01-29;--:--;   7530.455
1986-01-30;--:--;   7500.978
1986-01-31;--:--;   7266.743
1986-02-01;--:--;   6358.294
1986-02-02;--:--;   6358.294
1986-02-03;--:--;   5720.817
1986-02-04;--:--;   5418.237
1986-02-05;--:--;   5033.004
1986-02-06;--:--;   4844.449
1986-02-07;--:--;   4499.832
1986-02-08;--:--;   4295.331
1986-02-09;--:--;   4153.157
1986-02-10;--:--;   4757.393
1986-02-11;--:--;   4944.672
1986-02-12;--:--;   5058.351
1986-02-13;--:--;   5096.461
1986-02-14;--:--;   4932.102
1986-02-15;--:--;   4658.634
1986-02-16;--:--;   4212.176
1986-02-17;--:--;   3943.315
1986-02-18;--:--;   3828.525
1986-02-19;--:--;   3760.270
1986-02-20;--:--;   4094.455
1986-02-21;--:--;   4224.018
1986-02-22;--:--;   5007.707
1986-02-23;--:--;   5340.331
1986-02-24;--:--;   5509.667
1986-02-25;--:--;   5628.068
1986-02-26;--:--;   5707.532
1986-02-27;--:--;   5680.998
1986-02-28;--:--;   5628.068
1986-03-01;--:--;   5224.275
1986-03-02;--:--;   5224.275
1986-03-03;--:--;   4881.942
1986-03-04;--:--;   4331.157
1986-03-05;--:--;   3989.590
1986-03-06;--:--;   3760.270
1986-03-07;--:--;   3580.540
1986-03-08;--:--;   3480.913
1986-03-09;--:--;   3447.941
1986-03-10;--:--;   3338.897
1986-03-11;--:--;   3274.110
1986-03-12;--:--;   3209.805
1986-03-13;--:--;   3306.443
1986-03-14;--:--;   3426.027
1986-03-15;--:--;   3393.253
1986-03-16;--:--;   3061.647
1986-03-17;--:--;   2905.868
1986-03-18;--:--;   2713.006
1986-03-19;--:--;   2603.657
1986-03-20;--:--;   2466.965
1986-03-21;--:--;   2399.670
1986-03-22;--:--;   2323.629
1986-03-23;--:--;   2248.519
1986-03-24;--:--;   2211.316
1986-03-25;--:--;   2174.348
1986-03-26;--:--;   2101.124
1986-03-27;--:--;   2064.869
1986-03-28;--:--;   2046.832
1986-03-29;--:--;   2046.832
1986-03-30;--:--;   2028.854
1986-03-31;--:--;   2028.854
1986-04-01;--:--;   1922.256
1986-04-02;--:--;   1922.256
1986-04-03;--:--;   1852.408
1986-04-04;--:--;   1817.852
1986-04-05;--:--;   1800.667
1986-04-06;--:--;   1783.544
1986-04-07;--:--;   1766.483
1986-04-08;--:--;   1766.483
1986-04-09;--:--;   1749.484
1986-04-10;--:--;   1724.102
1986-04-11;--:--;   1698.861
1986-04-12;--:--;   1690.479
1986-04-13;--:--;   1665.427
1986-04-14;--:--;   1640.516
1986-04-15;--:--;   1632.245
1986-04-16;--:--;   1615.749
1986-04-17;--:--;   1599.316
1986-04-18;--:--;   1582.947
1986-04-19;--:--;   1582.947
1986-04-20;--:--;   1599.316
1986-04-21;--:--;   1582.947
1986-04-22;--:--;   1574.787
1986-04-23;--:--;   1582.947
1986-04-24;--:--;   1591.124
1986-04-25;--:--;   1591.124
1986-04-26;--:--;   1591.124
1986-04-27;--:--;   1582.947
1986-04-28;--:--;   1582.947
1986-04-29;--:--;   1582.947
1986-04-30;--:--;   1648.804
1986-05-01;--:--;   1732.547
1986-05-02;--:--;   1732.547
1986-05-03;--:--;   1741.007
1986-05-04;--:--;   1732.547
1986-05-05;--:--;   1707.259
1986-05-06;--:--;   1657.107
1986-05-07;--:--;   1623.989
1986-05-08;--:--;   1599.316
1986-05-09;--:--;   1582.947
1986-05-10;--:--;   1566.642
1986-05-11;--:--;   1550.402
1986-05-12;--:--;   1550.402
1986-05-13;--:--;   1534.225
1986-05-14;--:--;   1526.161
1986-05-15;--:--;   1518.113
1986-05-16;--:--;   1518.113
1986-05-17;--:--;   1510.081
1986-05-18;--:--;   1502.065
1986-05-19;--:--;   1502.065
1986-05-20;--:--;   1486.082
1986-05-21;--:--;   1486.082
1986-05-22;--:--;   1502.065
1986-05-23;--:--;   1518.113
1986-05-24;--:--;   1502.065
1986-05-25;--:--;   1486.082
1986-05-26;--:--;   1438.523
1986-05-27;--:--;   1407.143
1986-05-28;--:--;   1376.027
1986-05-29;--:--;   1360.568
1986-05-30;--:--;   1345.175
1986-05-31;--:--;   1322.210
1986-06-01;--:--;   1306.983
1986-06-02;--:--;   1306.983
1986-06-03;--:--;   1299.395
1986-06-04;--:--;   1299.395
1986-06-05;--:--;   1291.823
1986-06-06;--:--;   1284.269
1986-06-07;--:--;   1284.269
1986-06-08;--:--;   1276.731
1986-06-09;--:--;   1261.706
1986-06-10;--:--;   1254.219
1986-06-11;--:--;   1246.748
1986-06-12;--:--;   1239.295
1986-06-13;--:--;   1231.858
1986-06-14;--:--;   1224.438
1986-06-15;--:--;   1217.036
1986-06-16;--:--;   1209.650
1986-06-17;--:--;   1202.282
1986-06-18;--:--;   1194.931
1986-06-19;--:--;   1187.596
1986-06-20;--:--;   1187.596
1986-06-21;--:--;   1187.596
1986-06-22;--:--;   1180.279
1986-06-23;--:--;   1180.279
1986-06-24;--:--;   1180.279
1986-06-25;--:--;   1172.979
1986-06-26;--:--;   1172.979
1986-06-27;--:--;   1172.979
1986-06-28;--:--;   1165.696
1986-06-29;--:--;   1165.696
1986-06-30;--:--;   1165.696
1986-07-01;--:--;   1151.182
1986-07-02;--:--;   1158.430
1986-07-03;--:--;   1151.182
1986-07-04;--:--;   1151.182
1986-07-05;--:--;   1151.182
1986-07-06;--:--;   1151.182
1986-07-07;--:--;   1151.182
1986-07-08;--:--;   1151.182
1986-07-09;--:--;   1136.737
1986-07-10;--:--;   1122.361
1986-07-11;--:--;   1122.361
1986-07-12;--:--;   1115.199
1986-07-13;--:--;   1100.927
1986-07-14;--:--;   1108.054
1986-07-15;--:--;   1108.054
1986-07-16;--:--;   1100.927
1986-07-17;--:--;   1100.927
1986-07-18;--:--;   1100.927
1986-07-19;--:--;   1108.054
1986-07-20;--:--;   1108.054
1986-07-21;--:--;   1093.817
1986-07-22;--:--;   1072.593
1986-07-23;--:--;   1058.531
1986-07-24;--:--;   1058.531
1986-07-25;--:--;   1108.054
1986-07-26;--:--;   1172.979
1986-07-27;--:--;   1187.596
1986-07-28;--:--;   1180.279
1986-07-29;--:--;   1180.279
1986-07-30;--:--;   1209.650
1986-07-31;--:--;   1224.438
1986-08-01;--:--;   1239.295
1986-08-02;--:--;   1239.295
1986-08-03;--:--;   1209.650
1986-08-04;--:--;   1187.596
1986-08-05;--:--;   1158.430
1986-08-06;--:--;   1129.540
1986-08-07;--:--;   1100.927
1986-08-08;--:--;   1086.725
1986-08-09;--:--;   1100.927
1986-08-10;--:--;   1100.927
1986-08-11;--:--;   1065.553
1986-08-12;--:--;   1058.531
1986-08-13;--:--;   1058.531
1986-08-14;--:--;   1058.531
1986-08-15;--:--;   1058.531
1986-08-16;--:--;   1065.553
1986-08-17;--:--;   1065.553
1986-08-18;--:--;   1037.571
1986-08-19;--:--;   1023.685
1986-08-20;--:--;   1023.685
1986-08-21;--:--;   1023.685
1986-08-22;--:--;   1030.619
1986-08-23;--:--;   1037.571
1986-08-24;--:--;   1051.527
1986-08-25;--:--;   1065.553
1986-08-26;--:--;   1058.531
1986-08-27;--:--;   1093.817
1986-08-28;--:--;   1136.737
1986-08-29;--:--;   1254.219
1986-08-30;--:--;   1322.210
1986-08-31;--:--;   1383.781
1986-09-01;--:--;   1376.027
1986-09-02;--:--;   1391.552
1986-09-03;--:--;   1376.027
1986-09-04;--:--;   1299.395
1986-09-05;--:--;   1405.126
1986-09-06;--:--;   1349.176
1986-09-07;--:--;   1307.781
1986-09-08;--:--;   1253.351
1986-09-09;--:--;   1233.167
1986-09-10;--:--;   1226.467
1986-09-11;--:--;   1226.467
1986-09-12;--:--;   1226.467
1986-09-13;--:--;   1219.780
1986-09-14;--:--;   1219.780
1986-09-15;--:--;   1213.107
1986-09-16;--:--;   1213.107
1986-09-17;--:--;   1213.107
1986-09-18;--:--;   1206.448
1986-09-19;--:--;   1206.448
1986-09-20;--:--;   1206.448
1986-09-21;--:--;   1206.448
1986-09-22;--:--;   1206.448
1986-09-23;--:--;   1206.448
1986-09-24;--:--;   1206.448
1986-09-25;--:--;   1213.107
1986-09-26;--:--;   1213.107
1986-09-27;--:--;   1213.107
1986-09-28;--:--;   1213.107
1986-09-29;--:--;   1213.107
1986-09-30;--:--;   1206.448
1986-10-01;--:--;   1193.172
1986-10-02;--:--;   1199.803
1986-10-03;--:--;   1193.172
1986-10-04;--:--;   1186.555
1986-10-05;--:--;   1179.952
1986-10-06;--:--;   1179.952
1986-10-07;--:--;   1173.362
1986-10-08;--:--;   1199.803
1986-10-09;--:--;   1199.803
1986-10-10;--:--;   1199.803
1986-10-11;--:--;   1199.803
1986-10-12;--:--;   1213.107
1986-10-13;--:--;   1213.107
1986-10-14;--:--;   1239.881
1986-10-15;--:--;   1233.167
1986-10-16;--:--;   1266.877
1986-10-17;--:--;   1273.660
1986-10-18;--:--;   1321.525
1986-10-19;--:--;   1391.058
1986-10-20;--:--;   1433.423
1986-10-21;--:--;   1476.269
1986-10-22;--:--;   1563.385
1986-10-23;--:--;   1578.087
1986-10-24;--:--;   1490.656
1986-10-25;--:--;   1433.423
1986-10-26;--:--;   1391.058
1986-10-27;--:--;   1356.123
1986-10-28;--:--;   1314.646
1986-10-29;--:--;   1287.267
1986-10-30;--:--;   1280.457
1986-10-31;--:--;   1280.457
1986-11-01;--:--;   1294.092
1986-11-02;--:--;   1294.092
1986-11-03;--:--;   1294.092
1986-11-04;--:--;   1294.092
1986-11-05;--:--;   1266.877
1986-11-06;--:--;   1266.877
1986-11-07;--:--;   1226.467
1986-11-08;--:--;   1219.780
1986-11-09;--:--;   1239.881
1986-11-10;--:--;   1260.107
1986-11-11;--:--;   1213.107
1986-11-12;--:--;   1199.803
1986-11-13;--:--;   1166.787
1986-11-14;--:--;   1160.226
1986-11-15;--:--;   1166.787
1986-11-16;--:--;   1219.780
1986-11-17;--:--;   1349.176
1986-11-18;--:--;   1773.921
1986-11-19;--:--;   1930.398
1986-11-20;--:--;   1946.320
1986-11-21;--:--;   1851.533
1986-11-22;--:--;   1727.960
1986-11-23;--:--;   1615.072
1986-11-24;--:--;   1534.136
1986-11-25;--:--;   1461.934
1986-11-26;--:--;   1370.057
1986-11-27;--:--;   1349.176
1986-11-28;--:--;   1314.646
1986-11-29;--:--;   1294.092
1986-11-30;--:--;   1253.351
1986-12-01;--:--;   1213.107
1986-12-02;--:--;   1213.107
1986-12-03;--:--;   1199.803
1986-12-04;--:--;   1226.467
1986-12-05;--:--;   1280.457
1986-12-06;--:--;   1363.083
1986-12-07;--:--;   1615.072
1986-12-08;--:--;   1797.072
1986-12-09;--:--;   1890.810
1986-12-10;--:--;   1828.117
1986-12-11;--:--;   1773.921
1986-12-12;--:--;   1712.742
1986-12-13;--:--;   1592.842
1986-12-14;--:--;   1497.870
1986-12-15;--:--;   1447.652
1986-12-16;--:--;   1526.856
1986-12-17;--:--;   1592.842
1986-12-18;--:--;   1994.383
1986-12-19;--:--;   2411.898
1986-12-20;--:--;   2534.123
1986-12-21;--:--;   2551.770
1986-12-22;--:--;   2516.522
1986-12-23;--:--;   2411.898
1986-12-24;--:--;   2308.965
1986-12-25;--:--;   2157.779
1986-12-26;--:--;   2075.472
1986-12-27;--:--;   2026.672
1986-12-28;--:--;   2018.581
1986-12-29;--:--;   2075.472
1986-12-30;--:--;   2343.087
1986-12-31;--:--;   2569.463
1987-01-01;--:--;   3249.599
1987-01-02;--:--;   3249.599
1987-01-03;--:--;   3550.652
1987-01-04;--:--;   3733.829
1987-01-05;--:--;   3664.725
1987-01-06;--:--;   3460.390
1987-01-07;--:--;   3194.973
1987-01-08;--:--;   3022.560
1987-01-09;--:--;   2703.635
1987-01-10;--:--;   2542.941
1987-01-11;--:--;   2455.287
1987-01-12;--:--;   2249.710
1987-01-13;--:--;   2108.249
1987-01-14;--:--;   1978.313
1987-01-15;--:--;   1930.398
1987-01-16;--:--;   1914.525
1987-01-17;--:--;   1938.353
1987-01-18;--:--;   1946.320
1987-01-19;--:--;   1898.703
1987-01-20;--:--;   1859.364
1987-01-21;--:--;   1758.550
1987-01-22;--:--;   1682.458
1987-01-23;--:--;   1622.508
1987-01-24;--:--;   1607.649
1987-01-25;--:--;   1797.072
1987-01-26;--:--;   2042.889
1987-01-27;--:--;   2394.624
1987-01-28;--:--;   2516.522
1987-01-29;--:--;   2631.755
1987-01-30;--:--;   2730.779
1987-01-31;--:--;   2853.829
1987-02-01;--:--;   2980.030
1987-02-02;--:--;   2980.030
1987-02-03;--:--;   2937.731
1987-02-04;--:--;   2812.227
1987-02-05;--:--;   2694.610
1987-02-06;--:--;   2464.000
1987-02-07;--:--;   2291.976
1987-02-08;--:--;   2157.779
1987-02-09;--:--;   2010.503
1987-02-10;--:--;   1914.525
1987-02-11;--:--;   1797.072
1987-02-12;--:--;   1652.380
1987-02-13;--:--;   1622.508
1987-02-14;--:--;   1563.385
1987-02-15;--:--;   1534.136
1987-02-16;--:--;   1637.418
1987-02-17;--:--;   1743.230
1987-02-18;--:--;   1789.343
1987-02-19;--:--;   1820.337
1987-02-20;--:--;   1851.533
1987-02-21;--:--;   1875.062
1987-02-22;--:--;   1898.703
1987-02-23;--:--;   2075.472
1987-02-24;--:--;   2199.385
1987-02-25;--:--;   2174.385
1987-02-26;--:--;   2100.036
1987-02-27;--:--;   2010.503
1987-02-28;--:--;   1890.810
1987-03-01;--:--;   1758.550
1987-03-02;--:--;   1758.550
1987-03-03;--:--;   1712.742
1987-03-04;--:--;   1690.010
1987-03-05;--:--;   1667.394
1987-03-06;--:--;   1652.380
1987-03-07;--:--;   1637.418
1987-03-08;--:--;   1659.880
1987-03-09;--:--;   1682.458
1987-03-10;--:--;   1720.345
1987-03-11;--:--;   1789.343
1987-03-12;--:--;   1890.810
1987-03-13;--:--;   2002.437
1987-03-14;--:--;   2141.220
1987-03-15;--:--;   2516.522
1987-03-16;--:--;   2969.434
1987-03-17;--:--;   3238.646
1987-03-18;--:--;   3460.390
1987-03-19;--:--;   3618.931
1987-03-20;--:--;   3550.652
1987-03-21;--:--;   3326.669
1987-03-22;--:--;   3043.912
1987-03-23;--:--;   2760.553
1987-03-24;--:--;   2587.203
1987-03-25;--:--;   2569.463
1987-03-26;--:--;   2640.699
1987-03-27;--:--;   2658.624
1987-03-28;--:--;   2613.899
1987-03-29;--:--;   2507.739
1987-03-30;--:--;   2411.898
1987-03-31;--:--;   2317.478
1987-04-01;--:--;   1828.117
1987-04-02;--:--;   1828.117
1987-04-03;--:--;   1674.920
1987-04-04;--:--;   1578.087
1987-04-05;--:--;   1497.870
1987-04-06;--:--;   1461.934
1987-04-07;--:--;   1476.269
1987-04-08;--:--;   1659.880
1987-04-09;--:--;   2232.887
1987-04-10;--:--;   2906.159
1987-04-11;--:--;   3550.652
1987-04-12;--:--;   3826.734
1987-04-13;--:--;   3780.173
1987-04-14;--:--;   3561.997
1987-04-15;--:--;   3238.646
1987-04-16;--:--;   2906.159
1987-04-17;--:--;   2604.989
1987-04-18;--:--;   2377.398
1987-04-19;--:--;   2216.112
1987-04-20;--:--;   1946.320
1987-04-21;--:--;   1920.199
1987-04-22;--:--;   1875.690
1987-04-23;--:--;   1802.326
1987-04-24;--:--;   1701.354
1987-04-25;--:--;   1658.708
1987-04-26;--:--;   1595.455
1987-04-27;--:--;   1574.563
1987-04-28;--:--;   1560.688
1987-04-29;--:--;   1546.857
1987-04-30;--:--;   1539.958
1987-05-01;--:--;   1546.857
1987-05-02;--:--;   1546.857
1987-05-03;--:--;   1581.516
1987-05-04;--:--;   1623.461
1987-05-05;--:--;   1737.181
1987-05-06;--:--;   1802.326
1987-05-07;--:--;   1875.690
1987-05-08;--:--;   1935.116
1987-05-09;--:--;   1950.074
1987-05-10;--:--;   1846.221
1987-05-11;--:--;   1729.994
1987-05-12;--:--;   1665.789
1987-05-13;--:--;   1574.563
1987-05-14;--:--;   1533.069
1987-05-15;--:--;   1519.325
1987-05-16;--:--;   1485.153
1987-05-17;--:--;   1464.782
1987-05-18;--:--;   1464.782
1987-05-19;--:--;   1464.782
1987-05-20;--:--;   1464.782
1987-05-21;--:--;   1464.782
1987-05-22;--:--;   1464.782
1987-05-23;--:--;   1458.013
1987-05-24;--:--;   1458.013
1987-05-25;--:--;   1458.013
1987-05-26;--:--;   1451.256
1987-05-27;--:--;   1431.049
1987-05-28;--:--;   1424.336
1987-05-29;--:--;   1417.633
1987-05-30;--:--;   1437.774
1987-05-31;--:--;   1437.774
1987-06-01;--:--;   1444.509
1987-06-02;--:--;   1444.509
1987-06-03;--:--;   1458.013
1987-06-04;--:--;   1458.013
1987-06-05;--:--;   1458.013
1987-06-06;--:--;   1424.336
1987-06-07;--:--;   1397.593
1987-06-08;--:--;   1384.288
1987-06-09;--:--;   1371.028
1987-06-10;--:--;   1371.028
1987-06-11;--:--;   1364.415
1987-06-12;--:--;   1357.813
1987-06-13;--:--;   1344.643
1987-06-14;--:--;   1344.643
1987-06-15;--:--;   1338.075
1987-06-16;--:--;   1331.518
1987-06-17;--:--;   1331.518
1987-06-18;--:--;   1344.643
1987-06-19;--:--;   1344.643
1987-06-20;--:--;   1357.813
1987-06-21;--:--;   1351.223
1987-06-22;--:--;   1344.643
1987-06-23;--:--;   1331.518
1987-06-24;--:--;   1324.973
1987-06-25;--:--;   1318.438
1987-06-26;--:--;   1311.915
1987-06-27;--:--;   1311.915
1987-06-28;--:--;   1311.915
1987-06-29;--:--;   1305.404
1987-06-30;--:--;   1292.415
1987-07-01;--:--;   1279.471
1987-07-02;--:--;   1279.471
1987-07-03;--:--;   1273.017
1987-07-04;--:--;   1279.471
1987-07-05;--:--;   1285.937
1987-07-06;--:--;   1279.471
1987-07-07;--:--;   1279.471
1987-07-08;--:--;   1279.471
1987-07-09;--:--;   1279.471
1987-07-10;--:--;   1279.471
1987-07-11;--:--;   1279.471
1987-07-12;--:--;   1279.471
1987-07-13;--:--;   1266.574
1987-07-14;--:--;   1266.574
1987-07-15;--:--;   1266.574
1987-07-16;--:--;   1266.574
1987-07-17;--:--;   1266.574
1987-07-18;--:--;   1260.142
1987-07-19;--:--;   1260.142
1987-07-20;--:--;   1260.142
1987-07-21;--:--;   1260.142
1987-07-22;--:--;   1260.142
1987-07-23;--:--;   1253.722
1987-07-24;--:--;   1253.722
1987-07-25;--:--;   1247.313
1987-07-26;--:--;   1240.916
1987-07-27;--:--;   1234.531
1987-07-28;--:--;   1228.157
1987-07-29;--:--;   1228.157
1987-07-30;--:--;   1228.157
1987-07-31;--:--;   1228.157
1987-08-01;--:--;   1228.157
1987-08-02;--:--;   1221.794
1987-08-03;--:--;   1221.794
1987-08-04;--:--;   1221.794
1987-08-05;--:--;   1221.794
1987-08-06;--:--;   1221.794
1987-08-07;--:--;   1228.157
1987-08-08;--:--;   1234.531
1987-08-09;--:--;   1240.916
1987-08-10;--:--;   1240.916
1987-08-11;--:--;   1240.916
1987-08-12;--:--;   1240.916
1987-08-13;--:--;   1240.916
1987-08-14;--:--;   1234.531
1987-08-15;--:--;   1234.531
1987-08-16;--:--;   1228.157
1987-08-17;--:--;   1228.157
1987-08-18;--:--;   1228.157
1987-08-19;--:--;   1228.157
1987-08-20;--:--;   1221.794
1987-08-21;--:--;   1215.443
1987-08-22;--:--;   1215.443
1987-08-23;--:--;   1209.104
1987-08-24;--:--;   1209.104
1987-08-25;--:--;   1209.104
1987-08-26;--:--;   1202.777
1987-08-27;--:--;   1202.777
1987-08-28;--:--;   1202.777
1987-08-29;--:--;   1202.777
1987-08-30;--:--;   1196.461
1987-08-31;--:--;   1196.461
1987-09-01;--:--;   1190.156
1987-09-02;--:--;   1190.156
1987-09-03;--:--;   1190.156
1987-09-04;--:--;   1190.156
1987-09-05;--:--;   1190.156
1987-09-06;--:--;   1190.156
1987-09-07;--:--;   1183.864
1987-09-08;--:--;   1183.864
1987-09-09;--:--;   1183.864
1987-09-10;--:--;   1177.583
1987-09-11;--:--;   1177.583
1987-09-12;--:--;   1177.583
1987-09-13;--:--;   1177.583
1987-09-14;--:--;   1177.583
1987-09-15;--:--;   1177.583
1987-09-16;--:--;   1171.314
1987-09-17;--:--;   1171.314
1987-09-18;--:--;   1171.314
1987-09-19;--:--;   1171.314
1987-09-20;--:--;   1171.314
1987-09-21;--:--;   1183.864
1987-09-22;--:--;   1177.583
1987-09-23;--:--;   1177.583
1987-09-24;--:--;   1177.583
1987-09-25;--:--;   1190.156
