DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,CMFF,CMRP_3MS,TCMR
5514.7466,11.58284,1950.0,1436.5804,998.8127,2.564001,0.09262483,56.415024,4.290637,8.530405,9.374713,10.149087
5514.899,11.90744,1950.0,1679.702,977.7779,2.563529,0.09488102,57.268295,4.422365,9.120646,9.498034,10.577135
5515.0513,12.795682,1950.0,1292.1868,849.1479,2.5621932,0.10264135,58.650486,4.4870825,9.656622,10.17054,11.165862
5515.2036,12.726077,1950.0,1146.9681,780.3442,2.5619376,0.117035575,59.82521,4.5037384,9.7688265,10.917942,12.616961
5515.356,13.005826,1950.0,1233.3331,878.5674,2.5600586,0.12413716,59.93164,4.4744506,9.7688265,10.917942,12.616961
5515.5083,13.897061,1950.0,1950.0,1134.1981,2.5515237,0.122917116,59.449684,4.4366684,9.902043,11.728762,13.156457
5515.6606,14.528625,1950.0,1528.3376,1055.6525,2.5535188,0.10907051,59.09372,4.3733435,9.379618,11.749307,12.715695
5515.8135,15.21931,1950.0,906.00885,669.28644,2.5598204,0.09801798,58.861965,4.3418674,8.48935,10.804177,11.058237
5515.966,14.873016,1741.0392,670.148,492.42722,2.574522,0.08674309,58.12329,4.3141303,8.182738,10.071971,10.235586
5516.118,14.789649,1713.233,441.98297,373.34296,2.5786464,0.08049801,56.921238,4.3063354,8.182738,10.071971,10.235586
5516.2705,14.158859,1474.4816,396.20892,333.88815,2.5709658,0.08277972,56.624992,4.291849,7.878843,9.874381,10.417484
5516.423,13.284633,1461.0791,526.3293,424.9354,2.5589428,0.08833679,57.25828,4.2500668,8.244738,10.684352,11.610336
5516.575,13.038943,1611.4309,681.5524,518.5502,2.549838,0.098242424,58.343353,4.188143,7.8350363,10.281563,11.12897
5516.7275,12.112221,1726.7648,720.8525,540.2879,2.5595024,0.10897672,58.665993,4.096453,6.500286,8.540918,9.4082155
5516.88,11.971092,1666.7875,630.85315,466.4622,2.5781367,0.10256498,58.70956,4.0308175,6.500286,8.540918,9.4082155
